index,id,terrestrial_date,sol,ls,season,min_temp,max_temp,pressure,wind_speed,atmo_opacity
2267,1212,2016-03-14,1281,122,Month 5,-83.0,-22.0,769.0,,Sunny
2268,1211,2016-03-13,1280,121,Month 5,-84.0,-23.0,771.0,,Sunny
2269,1209,2016-03-12,1279,121,Month 5,-83.0,-29.0,772.0,,Sunny
2270,1210,2016-03-11,1278,120,Month 5,-83.0,-29.0,773.0,,Sunny
2271,1208,2016-03-10,1277,120,Month 5,-84.0,-28.0,774.0,,Sunny
2272,1207,2016-03-09,1276,119,Month 4,-83.0,-20.0,774.0,,Sunny
2273,1206,2016-03-08,1275,119,Month 4,-82.0,-17.0,775.0,,Sunny
2274,1205,2016-03-07,1274,118,Month 4,-82.0,-17.0,777.0,,Sunny
2275,1204,2016-03-06,1273,118,Month 4,-79.0,-19.0,778.0,,Sunny
2276,1203,2016-03-05,1272,117,Month 4,-81.0,-23.0,780.0,,Sunny
2277,1202,2016-03-04,1271,117,Month 4,-84.0,-22.0,781.0,,Sunny
2278,1200,2016-03-03,1270,116,Month 4,-82.0,-18.0,782.0,,Sunny
2279,1201,2016-03-01,1269,116,Month 4,-83.0,-17.0,782.0,,Sunny
2280,1199,2016-02-29,1268,115,Month 4,-83.0,-24.0,784.0,,Sunny
2281,1198,2016-02-28,1267,115,Month 4,-83.0,-24.0,786.0,,Sunny
2282,1196,2016-02-27,1266,114,Month 4,-82.0,-27.0,787.0,,Sunny
2283,1197,2016-02-26,1265,114,Month 4,-81.0,-28.0,787.0,,Sunny
2284,1195,2016-02-25,1264,113,Month 4,-84.0,-27.0,787.0,,Sunny
2285,1194,2016-02-24,1263,113,Month 4,-84.0,-29.0,788.0,,Sunny
2286,1193,2016-02-23,1262,112,Month 4,-81.0,-29.0,790.0,,Sunny
2287,1192,2016-02-22,1261,112,Month 4,-81.0,-25.0,790.0,,Sunny
2288,1191,2016-02-21,1260,112,Month 4,-83.0,-23.0,792.0,,Sunny
2289,1190,2016-02-20,1259,111,Month 4,-84.0,-25.0,794.0,,Sunny
2290,1189,2016-02-19,1258,111,Month 4,-83.0,-23.0,794.0,,Sunny
2291,1188,2016-02-18,1257,110,Month 4,-84.0,-21.0,794.0,,Sunny
2292,1186,2016-02-17,1256,110,Month 4,-84.0,-27.0,797.0,,Sunny
2293,1187,2016-02-16,1255,109,Month 4,-84.0,-25.0,798.0,,Sunny
2294,1183,2016-02-15,1254,109,Month 4,-84.0,-29.0,799.0,,Sunny
2295,1181,2016-02-14,1253,108,Month 4,-85.0,-26.0,800.0,,Sunny
2296,1184,2016-02-13,1252,108,Month 4,-85.0,-31.0,802.0,,Sunny
2297,1185,2016-02-12,1251,107,Month 4,-85.0,-27.0,803.0,,Sunny
2298,1182,2016-02-11,1250,107,Month 4,-85.0,-28.0,804.0,,Sunny
2299,1180,2016-02-10,1249,106,Month 4,-85.0,-32.0,806.0,,Sunny
2300,1179,2016-02-09,1248,106,Month 4,-86.0,-23.0,807.0,,Sunny
2301,1177,2016-02-08,1247,105,Month 4,-85.0,-25.0,809.0,,Sunny
2302,1178,2016-02-07,1246,105,Month 4,-85.0,-25.0,810.0,,Sunny
2303,1176,2016-02-06,1245,105,Month 4,-86.0,-26.0,811.0,,Sunny
2304,1175,2016-02-05,1244,104,Month 4,-85.0,-26.0,812.0,,Sunny
2305,1174,2016-02-04,1243,104,Month 4,-86.0,-26.0,814.0,,Sunny
2306,1173,2016-02-03,1242,103,Month 4,-87.0,-26.0,815.0,,Sunny
2307,1172,2016-02-02,1241,103,Month 4,-87.0,-28.0,816.0,,Sunny
2308,1171,2016-02-01,1240,102,Month 4,-87.0,-24.0,816.0,,Sunny
2309,1168,2016-01-31,1239,102,Month 4,-89.0,-26.0,818.0,,Sunny
2310,1167,2016-01-30,1238,101,Month 4,-87.0,-26.0,819.0,,Sunny
2311,1169,2016-01-29,1237,101,Month 4,-88.0,-29.0,820.0,,Sunny
2312,1170,2016-01-28,1236,100,Month 4,-87.0,-26.0,822.0,,Sunny
2313,1165,2016-01-27,1235,100,Month 4,-88.0,-28.0,824.0,,Sunny
2314,1166,2016-01-26,1234,99,Month 4,-88.0,-26.0,824.0,,Sunny
2315,1164,2016-01-24,1233,99,Month 4,-88.0,-27.0,826.0,,Sunny
2316,1163,2016-01-23,1232,99,Month 4,-88.0,-28.0,827.0,,Sunny
2317,1162,2016-01-22,1231,98,Month 4,-88.0,-26.0,828.0,,Sunny
2318,1161,2016-01-21,1230,98,Month 4,-88.0,-26.0,830.0,,Sunny
2319,1160,2016-01-20,1229,97,Month 4,-88.0,-26.0,831.0,,Sunny
2320,1159,2016-01-19,1228,97,Month 4,-88.0,-28.0,832.0,,Sunny
2321,1158,2016-01-18,1227,96,Month 4,-88.0,-26.0,833.0,,Sunny
2322,1157,2016-01-17,1226,96,Month 4,-87.0,-24.0,835.0,,Sunny
2323,1156,2016-01-16,1225,95,Month 4,-87.0,-28.0,836.0,,Sunny
2324,1154,2016-01-15,1224,95,Month 4,-88.0,-29.0,837.0,,Sunny
2325,1155,2016-01-14,1223,94,Month 4,-88.0,-26.0,839.0,,Sunny
2326,1153,2016-01-13,1222,94,Month 4,-87.0,-28.0,840.0,,Sunny
2327,1152,2016-01-12,1221,93,Month 4,-87.0,-28.0,841.0,,Sunny
2328,1151,2016-01-11,1220,93,Month 4,-87.0,-28.0,842.0,,Sunny
2329,1150,2016-01-10,1219,93,Month 4,-87.0,-27.0,844.0,,Sunny
2330,1149,2016-01-09,1218,92,Month 4,-86.0,-32.0,845.0,,Sunny
2331,1148,2016-01-08,1217,92,Month 4,-88.0,-27.0,846.0,,Sunny
2332,1147,2016-01-07,1216,91,Month 4,-86.0,-28.0,847.0,,Sunny
2333,1146,2016-01-06,1215,91,Month 4,-85.0,-27.0,848.0,,Sunny
2334,1144,2016-01-05,1214,90,Month 4,-85.0,-24.0,849.0,,Sunny
2335,1145,2016-01-04,1213,90,Month 4,-84.0,-27.0,851.0,,Sunny
2336,1143,2016-01-03,1212,89,Month 3,-86.0,-28.0,851.0,,Sunny
2337,1142,2016-01-02,1211,89,Month 3,-83.0,-22.0,853.0,,Sunny
2338,1140,2016-01-01,1210,88,Month 3,-85.0,-23.0,854.0,,Sunny
2339,1141,2015-12-31,1209,88,Month 3,-85.0,-24.0,855.0,,Sunny
2340,1139,2015-12-30,1208,88,Month 3,-85.0,-24.0,857.0,,Sunny
2341,1138,2015-12-29,1207,87,Month 3,-85.0,-25.0,858.0,,Sunny
2342,1137,2015-12-28,1206,87,Month 3,-85.0,-24.0,859.0,,Sunny
2343,1134,2015-12-27,1205,86,Month 3,-86.0,-26.0,861.0,,Sunny
2344,1135,2015-12-26,1204,86,Month 3,-84.0,-25.0,862.0,,Sunny
2345,1136,2015-12-25,1203,85,Month 3,-85.0,-23.0,863.0,,Sunny
2346,1133,2015-12-24,1202,85,Month 3,-85.0,-22.0,864.0,,Sunny
2347,1132,2015-12-23,1201,84,Month 3,-85.0,-29.0,866.0,,Sunny
2348,1131,2015-12-22,1200,84,Month 3,-84.0,-27.0,866.0,,Sunny
2349,1130,2015-12-21,1199,84,Month 3,-86.0,-29.0,868.0,,Sunny
2350,1128,2015-12-20,1198,83,Month 3,-86.0,-23.0,868.0,,Sunny
2351,1127,2015-12-18,1197,83,Month 3,-85.0,-26.0,869.0,,Sunny
2352,1129,2015-12-17,1196,82,Month 3,-86.0,-27.0,871.0,,Sunny
2353,1126,2015-12-16,1195,82,Month 3,-86.0,-32.0,872.0,,Sunny
2354,1125,2015-12-15,1194,81,Month 3,-84.0,-29.0,873.0,,Sunny
2355,1124,2015-12-14,1193,81,Month 3,-84.0,-28.0,875.0,,Sunny
2356,1123,2015-12-13,1192,80,Month 3,-86.0,-24.0,876.0,,Sunny
2357,1122,2015-12-12,1191,80,Month 3,-87.0,-28.0,876.0,,Sunny
2358,1121,2015-12-11,1190,79,Month 3,-87.0,-29.0,877.0,,Sunny
2359,1120,2015-12-10,1189,79,Month 3,-87.0,-24.0,879.0,,Sunny
2360,1119,2015-12-09,1188,79,Month 3,-90.0,-31.0,881.0,,Sunny
2361,1118,2015-12-08,1187,78,Month 3,-84.0,-29.0,881.0,,Sunny
2362,1117,2015-12-07,1186,78,Month 3,-86.0,-28.0,881.0,,Sunny
2363,1116,2015-12-06,1185,77,Month 3,-84.0,-24.0,881.0,,Sunny
2364,1115,2015-12-05,1184,77,Month 3,-85.0,-28.0,882.0,,Sunny
2365,1113,2015-12-04,1183,76,Month 3,-86.0,-26.0,883.0,,Sunny
2366,1114,2015-12-03,1182,76,Month 3,-85.0,-29.0,884.0,,Sunny
2367,1112,2015-12-02,1181,75,Month 3,-86.0,-24.0,885.0,,Sunny
2368,1111,2015-12-01,1180,75,Month 3,-86.0,-27.0,886.0,,Sunny
2369,1110,2015-11-30,1179,75,Month 3,-85.0,-25.0,887.0,,Sunny
2370,1109,2015-11-29,1178,74,Month 3,-86.0,-26.0,888.0,,Sunny
2371,1108,2015-11-28,1177,74,Month 3,-84.0,-27.0,888.0,,Sunny
2372,1107,2015-11-27,1176,73,Month 3,-84.0,-31.0,890.0,,Sunny
2373,1106,2015-11-26,1175,73,Month 3,-85.0,-23.0,890.0,,Sunny
2374,1105,2015-11-25,1174,72,Month 3,-85.0,-25.0,891.0,,Sunny
2375,1103,2015-11-24,1173,72,Month 3,-87.0,-31.0,892.0,,Sunny
2376,1104,2015-11-23,1172,71,Month 3,-87.0,-26.0,892.0,,Sunny
2377,1099,2015-11-22,1171,71,Month 3,-87.0,-29.0,892.0,,Sunny
2378,1101,2015-11-21,1170,71,Month 3,-85.0,-31.0,893.0,,Sunny
2379,1100,2015-11-20,1169,70,Month 3,-89.0,-32.0,894.0,,Sunny
2380,1102,2015-11-19,1168,70,Month 3,-84.0,-29.0,894.0,,Sunny
2381,1098,2015-11-18,1167,69,Month 3,-84.0,-25.0,894.0,,Sunny
2382,1097,2015-11-17,1166,69,Month 3,-84.0,-31.0,895.0,,Sunny
2383,1096,2015-11-16,1165,68,Month 3,-84.0,-35.0,897.0,,Sunny
2384,1095,2015-11-15,1164,68,Month 3,-86.0,-35.0,896.0,,Sunny
2385,1094,2015-11-14,1163,67,Month 3,-86.0,-29.0,896.0,,Sunny
2386,1093,2015-11-13,1162,67,Month 3,-84.0,-27.0,897.0,,Sunny
2387,1092,2015-11-12,1161,66,Month 3,-83.0,-26.0,898.0,,Sunny
2388,1091,2015-11-10,1160,66,Month 3,-80.0,-28.0,899.0,,Sunny
2389,1090,2015-11-09,1159,66,Month 3,-82.0,-28.0,898.0,,Sunny
2390,1089,2015-11-08,1158,65,Month 3,-82.0,-28.0,898.0,,Sunny
2391,1087,2015-11-07,1157,65,Month 3,-82.0,-32.0,900.0,,Sunny
2392,1085,2015-11-06,1156,64,Month 3,-84.0,-30.0,900.0,,Sunny
2393,1084,2015-11-05,1155,64,Month 3,-84.0,-26.0,900.0,,Sunny
2394,1088,2015-11-04,1154,63,Month 3,-84.0,-29.0,900.0,,Sunny
2395,1083,2015-11-03,1153,63,Month 3,-82.0,-31.0,900.0,,Sunny
2396,1086,2015-11-02,1152,62,Month 3,-80.0,-30.0,901.0,,Sunny
2397,1082,2015-11-01,1151,62,Month 3,-82.0,-31.0,901.0,,Sunny
2398,1081,2015-10-31,1150,62,Month 3,-82.0,-29.0,902.0,,Sunny
2399,1079,2015-10-30,1149,61,Month 3,-81.0,-23.0,902.0,,Sunny
2400,1080,2015-10-29,1148,61,Month 3,-80.0,-28.0,901.0,,Sunny
2401,1078,2015-10-28,1147,60,Month 3,-80.0,-29.0,901.0,,Sunny
2402,1077,2015-10-27,1146,60,Month 3,-82.0,-28.0,902.0,,Sunny
2403,1076,2015-10-26,1145,59,Month 2,-82.0,-29.0,903.0,,Sunny
2404,1075,2015-10-25,1144,59,Month 2,-82.0,-28.0,902.0,,Sunny
2405,1074,2015-10-24,1143,58,Month 2,-82.0,-29.0,901.0,,Sunny
2406,1073,2015-10-23,1142,58,Month 2,-82.0,-23.0,902.0,,Sunny
2407,1072,2015-10-22,1141,57,Month 2,-82.0,-28.0,902.0,,Sunny
2408,1071,2015-10-21,1140,57,Month 2,-81.0,-26.0,901.0,,Sunny
2409,1070,2015-10-20,1139,57,Month 2,-80.0,-25.0,901.0,,Sunny
2410,1067,2015-10-19,1138,56,Month 2,-82.0,-29.0,901.0,,Sunny
2411,1068,2015-10-18,1137,56,Month 2,-81.0,-26.0,901.0,,Sunny
2412,1066,2015-10-17,1136,55,Month 2,-82.0,-23.0,901.0,,Sunny
2413,1069,2015-10-16,1135,55,Month 2,-81.0,-27.0,901.0,,Sunny
2414,1065,2015-10-15,1134,54,Month 2,-80.0,-27.0,902.0,,Sunny
2415,1064,2015-10-14,1133,54,Month 2,-82.0,-26.0,902.0,,Sunny
2416,1063,2015-10-13,1132,53,Month 2,-82.0,-27.0,902.0,,Sunny
2417,1062,2015-10-12,1131,53,Month 2,-81.0,-28.0,902.0,,Sunny
2418,1061,2015-10-11,1130,53,Month 2,-81.0,-25.0,902.0,,Sunny
2419,1060,2015-10-10,1129,52,Month 2,-80.0,-23.0,902.0,,Sunny
2420,1059,2015-10-09,1128,52,Month 2,-79.0,-27.0,902.0,,Sunny
2421,1058,2015-10-08,1127,51,Month 2,-80.0,-27.0,901.0,,Sunny
2422,1057,2015-10-07,1126,51,Month 2,-79.0,-21.0,901.0,,Sunny
2423,1056,2015-10-06,1125,50,Month 2,-79.0,-22.0,900.0,,Sunny
2424,1055,2015-10-04,1124,50,Month 2,-80.0,-26.0,900.0,,Sunny
2425,1054,2015-10-03,1123,49,Month 2,-79.0,-27.0,900.0,,Sunny
2426,1053,2015-10-02,1122,49,Month 2,-79.0,-26.0,901.0,,Sunny
2427,1052,2015-10-01,1121,48,Month 2,-81.0,-25.0,901.0,,Sunny
2428,1051,2015-09-30,1120,48,Month 2,-80.0,-24.0,900.0,,Sunny
2429,1050,2015-09-29,1119,48,Month 2,-81.0,-22.0,899.0,,Sunny
2430,1049,2015-09-28,1118,47,Month 2,-80.0,-25.0,898.0,,Sunny
2431,1048,2015-09-27,1117,47,Month 2,-79.0,-25.0,898.0,,Sunny
2432,1046,2015-09-26,1116,46,Month 2,-79.0,-26.0,898.0,,Sunny
2433,1047,2015-09-25,1115,46,Month 2,-80.0,-21.0,897.0,,Sunny
2434,1045,2015-09-24,1114,45,Month 2,-79.0,-25.0,896.0,,Sunny
2435,1044,2015-09-23,1113,45,Month 2,-79.0,-24.0,895.0,,Sunny
2436,1043,2015-09-22,1112,44,Month 2,-80.0,-24.0,895.0,,Sunny
2437,1042,2015-09-21,1111,44,Month 2,-79.0,-26.0,896.0,,Sunny
2438,1041,2015-09-20,1110,43,Month 2,-81.0,-25.0,895.0,,Sunny
2439,1039,2015-09-19,1109,43,Month 2,-82.0,-26.0,895.0,,Sunny
2440,1038,2015-09-18,1108,42,Month 2,-78.0,-25.0,895.0,,Sunny
2441,1040,2015-09-17,1107,42,Month 2,-79.0,-24.0,893.0,,Sunny
2442,1037,2015-09-16,1106,42,Month 2,-82.0,-22.0,893.0,,Sunny
2443,1036,2015-09-15,1105,41,Month 2,-78.0,-25.0,892.0,,Sunny
2444,1035,2015-09-14,1104,41,Month 2,-79.0,-25.0,893.0,,Sunny
2445,1033,2015-09-13,1103,40,Month 2,-81.0,-26.0,893.0,,Sunny
2446,1032,2015-09-12,1102,40,Month 2,-84.0,-25.0,892.0,,Sunny
2447,1034,2015-09-11,1101,39,Month 2,-80.0,-23.0,891.0,,Sunny
2448,1031,2015-09-10,1100,39,Month 2,-79.0,-22.0,890.0,,Sunny
2449,1030,2015-09-09,1099,38,Month 2,-78.0,-24.0,891.0,,Sunny
2450,1029,2015-09-08,1098,38,Month 2,-77.0,-26.0,890.0,,Sunny
2451,1028,2015-09-07,1097,37,Month 2,-78.0,-27.0,889.0,,Sunny
2452,1025,2015-09-06,1096,37,Month 2,-79.0,-24.0,888.0,,Sunny
2453,1027,2015-09-05,1095,36,Month 2,-79.0,-24.0,888.0,,Sunny
2454,1026,2015-09-04,1094,36,Month 2,-80.0,-20.0,888.0,,Sunny
2455,1024,2015-09-03,1093,36,Month 2,-77.0,-21.0,887.0,,Sunny
2456,1023,2015-09-02,1092,35,Month 2,-79.0,-23.0,886.0,,Sunny
2457,1022,2015-09-01,1091,35,Month 2,-77.0,-21.0,886.0,,Sunny
2458,1021,2015-08-31,1090,34,Month 2,-78.0,-20.0,886.0,,Sunny
2459,1018,2015-08-30,1089,34,Month 2,-76.0,-19.0,885.0,,Sunny
2460,1020,2015-08-29,1088,33,Month 2,-77.0,-19.0,885.0,,Sunny
2461,1019,2015-08-27,1087,33,Month 2,-78.0,-19.0,885.0,,Sunny
2462,1016,2015-08-26,1086,32,Month 2,-77.0,-25.0,885.0,,Sunny
2463,1017,2015-08-25,1085,32,Month 2,-79.0,-23.0,886.0,,Sunny
2464,1015,2015-08-24,1084,31,Month 2,-78.0,-22.0,885.0,,Sunny
2465,1014,2015-08-23,1083,31,Month 2,-80.0,-20.0,883.0,,Sunny
2466,1012,2015-08-22,1082,30,Month 2,-79.0,-17.0,882.0,,Sunny
2467,1011,2015-08-21,1081,30,Month 2,-77.0,-18.0,882.0,,Sunny
2468,1013,2015-08-20,1080,29,Month 1,-77.0,-17.0,882.0,,Sunny
2469,1010,2015-08-19,1079,29,Month 1,-80.0,-21.0,882.0,,Sunny
2470,1009,2015-08-18,1078,29,Month 1,-80.0,-18.0,881.0,,Sunny
2471,1008,2015-08-17,1077,28,Month 1,-79.0,-16.0,880.0,,Sunny
2472,1007,2015-08-16,1076,28,Month 1,-81.0,-14.0,880.0,,Sunny
2473,1006,2015-08-15,1075,27,Month 1,-77.0,-13.0,879.0,,Sunny
2474,1005,2015-08-14,1074,27,Month 1,-77.0,-14.0,878.0,,Sunny
2475,1004,2015-08-13,1073,26,Month 1,-82.0,-15.0,879.0,,Sunny
2476,1003,2015-08-12,1072,26,Month 1,-78.0,-15.0,879.0,,Sunny
2477,1002,2015-08-11,1071,25,Month 1,-78.0,-16.0,878.0,,Sunny
2478,1001,2015-08-10,1070,25,Month 1,-80.0,-14.0,877.0,,Sunny
2479,999,2015-08-09,1069,24,Month 1,-77.0,-22.0,876.0,,Sunny
2480,1000,2015-08-08,1068,24,Month 1,-76.0,-23.0,874.0,,Sunny
2481,998,2015-08-07,1067,23,Month 1,-79.0,-24.0,875.0,,Sunny
2482,997,2015-08-06,1066,23,Month 1,-78.0,-14.0,875.0,,Sunny
2483,995,2015-08-05,1065,22,Month 1,-78.0,-19.0,873.0,,Sunny
2484,996,2015-08-04,1064,22,Month 1,-77.0,-22.0,871.0,,Sunny
2485,994,2015-08-03,1063,21,Month 1,-79.0,-19.0,871.0,,Sunny
2486,991,2015-08-02,1062,21,Month 1,-77.0,-24.0,871.0,,Sunny
2487,993,2015-08-01,1061,20,Month 1,-77.0,-23.0,871.0,,Sunny
2488,992,2015-07-31,1060,20,Month 1,-78.0,-16.0,870.0,,Sunny
2489,990,2015-07-30,1059,19,Month 1,-78.0,-20.0,870.0,,Sunny
2490,989,2015-07-29,1058,19,Month 1,-78.0,-22.0,868.0,,Sunny
2491,988,2015-07-28,1057,18,Month 1,-78.0,-22.0,867.0,,Sunny
2492,986,2015-07-27,1056,18,Month 1,-76.0,-21.0,868.0,,Sunny
2493,987,2015-07-26,1055,17,Month 1,-77.0,-20.0,868.0,,Sunny
2494,985,2015-07-25,1054,17,Month 1,-77.0,-11.0,867.0,,Sunny
2495,984,2015-07-24,1053,17,Month 1,-79.0,-11.0,865.0,,Sunny
2496,982,2015-07-23,1052,16,Month 1,-78.0,-12.0,865.0,,Sunny
2497,983,2015-07-21,1051,16,Month 1,-76.0,-20.0,864.0,,Sunny
2498,981,2015-07-20,1050,15,Month 1,-76.0,-22.0,863.0,,Sunny
2499,980,2015-07-19,1049,15,Month 1,-75.0,-21.0,864.0,,Sunny
2500,976,2015-07-18,1048,14,Month 1,-78.0,-15.0,864.0,,Sunny
2501,977,2015-07-17,1047,14,Month 1,-77.0,-14.0,863.0,,Sunny
2502,979,2015-07-16,1046,13,Month 1,-77.0,-12.0,862.0,,Sunny
2503,978,2015-07-15,1045,13,Month 1,-80.0,-13.0,861.0,,Sunny
2504,975,2015-07-14,1044,12,Month 1,-79.0,-20.0,860.0,,Sunny
2505,974,2015-07-13,1043,12,Month 1,-77.0,-20.0,860.0,,Sunny
2506,973,2015-07-12,1042,11,Month 1,-76.0,-20.0,859.0,,Sunny
2507,971,2015-07-11,1041,11,Month 1,-77.0,-22.0,859.0,,Sunny
2508,972,2015-07-10,1040,10,Month 1,-77.0,-21.0,858.0,,Sunny
2509,970,2015-07-09,1039,10,Month 1,-77.0,-21.0,857.0,,Sunny
2510,969,2015-07-08,1038,9,Month 1,-76.0,-21.0,858.0,,Sunny
2511,968,2015-07-07,1037,9,Month 1,-80.0,-21.0,856.0,,Sunny
2512,967,2015-07-06,1036,8,Month 1,-76.0,-17.0,856.0,,Sunny
2513,966,2015-07-05,1035,8,Month 1,-77.0,-12.0,857.0,,Sunny
2514,964,2015-07-04,1034,7,Month 1,-76.0,-14.0,859.0,,Sunny
2515,965,2015-07-03,1033,7,Month 1,-77.0,-14.0,856.0,,Sunny
2516,962,2015-07-02,1032,6,Month 1,-74.0,-16.0,854.0,,Sunny
2517,963,2015-07-01,1031,6,Month 1,-76.0,-15.0,854.0,,Sunny
2518,961,2015-06-30,1030,5,Month 1,-77.0,-15.0,855.0,,Sunny
2519,959,2015-06-29,1029,5,Month 1,-75.0,-14.0,856.0,,Sunny
2520,960,2015-06-28,1028,4,Month 1,-75.0,-15.0,853.0,,Sunny
2521,957,2015-06-26,1026,3,Month 1,-78.0,-16.0,851.0,,Sunny
2522,958,2015-06-25,1025,3,Month 1,-74.0,-14.0,851.0,,Sunny
2523,945,2015-06-24,1024,2,Month 1,-76.0,-15.0,851.0,,Sunny
2524,943,2015-06-23,1023,2,Month 1,-76.0,-15.0,851.0,,Sunny
2525,944,2015-06-22,1022,1,Month 1,-75.0,-12.0,852.0,,Sunny
2526,942,2015-06-21,1021,1,Month 1,-76.0,-14.0,850.0,,Sunny
2527,938,2015-06-20,1020,0,Month 1,-63.0,-12.0,832.0,,Sunny
2528,954,2015-06-19,1019,0,Month 1,-81.0,-14.0,849.0,,Sunny
2529,956,2015-06-18,1018,359,Month 12,-79.0,-15.0,850.0,,Sunny
2530,955,2015-06-17,1017,359,Month 12,-78.0,-12.0,850.0,,Sunny
2531,952,2015-06-16,1016,358,Month 12,-76.0,-11.0,847.0,,Sunny
2532,951,2015-06-14,1015,357,Month 12,-75.0,-13.0,847.0,,Sunny
2533,950,2015-06-13,1014,357,Month 12,-77.0,-14.0,846.0,,Sunny
2534,953,2015-06-12,1013,356,Month 12,-80.0,-12.0,846.0,,Sunny
2535,949,2015-06-11,1012,356,Month 12,-81.0,-16.0,846.0,,Sunny
2536,948,2015-06-10,1011,355,Month 12,-78.0,-12.0,845.0,,Sunny
2537,947,2015-06-09,1010,355,Month 12,-74.0,-11.0,846.0,,Sunny
2538,946,2015-06-08,1009,354,Month 12,-75.0,-12.0,845.0,,Sunny
2539,940,2015-06-07,1008,354,Month 12,-79.0,-12.0,844.0,,Sunny
2540,937,2015-06-06,1007,353,Month 12,-79.0,-12.0,845.0,,Sunny
2541,941,2015-06-05,1006,353,Month 12,-78.0,-13.0,844.0,,Sunny
2542,939,2015-06-04,1005,352,Month 12,-75.0,-12.0,843.0,,Sunny
2543,935,2015-06-03,1004,352,Month 12,-74.0,-9.0,842.0,,Sunny
2544,934,2015-06-02,1003,351,Month 12,-74.0,-10.0,843.0,,Sunny
2545,936,2015-06-01,1002,351,Month 12,-77.0,-12.0,844.0,,Sunny
2546,933,2015-05-31,1001,350,Month 12,-79.0,-12.0,843.0,,Sunny
2547,932,2015-05-30,1000,350,Month 12,-74.0,-12.0,841.0,,Sunny
2548,931,2015-05-28,998,349,Month 12,-73.0,-8.0,842.0,,Sunny
2549,930,2015-05-27,997,348,Month 12,-74.0,-13.0,843.0,,Sunny
2550,928,2015-05-26,996,348,Month 12,-72.0,-4.0,842.0,,Sunny
2551,929,2015-05-25,995,347,Month 12,-74.0,-4.0,842.0,,Sunny
2552,925,2015-05-24,994,346,Month 12,-79.0,-5.0,842.0,,Sunny
2553,927,2015-05-23,993,346,Month 12,-73.0,-8.0,840.0,,Sunny
2554,924,2015-05-22,992,345,Month 12,-73.0,-6.0,842.0,,Sunny
2555,926,2015-05-21,991,345,Month 12,-73.0,-3.0,840.0,,Sunny
2556,923,2015-05-20,990,344,Month 12,-76.0,-1.0,839.0,,Sunny
2557,921,2015-05-19,989,344,Month 12,-74.0,-10.0,841.0,,Sunny
2558,922,2015-05-18,988,343,Month 12,-75.0,-10.0,840.0,,Sunny
2559,920,2015-05-17,987,343,Month 12,-74.0,-7.0,839.0,,Sunny
2560,919,2015-05-16,986,342,Month 12,-74.0,-1.0,840.0,,Sunny
2561,918,2015-05-15,985,342,Month 12,-78.0,-5.0,840.0,,Sunny
2562,915,2015-05-14,984,341,Month 12,-74.0,-6.0,840.0,,Sunny
2563,916,2015-05-13,983,340,Month 12,-76.0,-6.0,840.0,,Sunny
2564,917,2015-05-12,982,340,Month 12,-74.0,-4.0,840.0,,Sunny
2565,914,2015-05-11,981,339,Month 12,-73.0,-3.0,841.0,,Sunny
2566,911,2015-05-10,980,339,Month 12,-73.0,1.0,840.0,,Sunny
2567,912,2015-05-09,979,338,Month 12,-79.0,-4.0,841.0,,Sunny
2568,913,2015-05-07,978,338,Month 12,-73.0,-2.0,842.0,,Sunny
2569,910,2015-05-06,977,337,Month 12,-75.0,-4.0,841.0,,Sunny
2570,909,2015-05-05,976,337,Month 12,-75.0,-6.0,842.0,,Sunny
2571,908,2015-05-04,975,336,Month 12,-73.0,-3.0,843.0,,Sunny
2572,907,2015-05-03,974,336,Month 12,-73.0,-3.0,842.0,,Sunny
2573,905,2015-05-02,973,335,Month 12,-72.0,-4.0,844.0,,Sunny
2574,904,2015-05-01,972,334,Month 12,-73.0,-3.0,847.0,,Sunny
2575,906,2015-04-30,971,334,Month 12,-71.0,-3.0,848.0,,Sunny
2576,903,2015-04-29,970,333,Month 12,-71.0,-4.0,849.0,,Sunny
2577,902,2015-04-28,969,333,Month 12,-72.0,-2.0,844.0,,Sunny
2578,901,2015-04-27,968,332,Month 12,-71.0,-3.0,848.0,,Sunny
2579,899,2015-04-26,967,332,Month 12,-74.0,-2.0,844.0,,Sunny
2580,900,2015-04-25,966,331,Month 12,-73.0,-12.0,850.0,,Sunny
2581,898,2015-04-24,965,331,Month 12,-75.0,-10.0,847.0,,Sunny
2582,897,2015-04-23,964,330,Month 12,-72.0,-13.0,847.0,,Sunny
2583,896,2015-04-22,963,329,Month 11,-71.0,-5.0,850.0,,Sunny
2584,894,2015-04-21,962,329,Month 11,-73.0,-2.0,845.0,,Sunny
2585,895,2015-04-20,961,328,Month 11,-71.0,-3.0,849.0,,Sunny
2586,893,2015-04-19,960,328,Month 11,-76.0,-8.0,846.0,,Sunny
2587,891,2015-04-18,959,327,Month 11,-78.0,-4.0,846.0,,Sunny
2588,892,2015-04-17,958,327,Month 11,-74.0,-9.0,848.0,,Sunny
2589,890,2015-04-16,957,326,Month 11,,,,,--
2590,889,2015-04-13,954,324,Month 11,-73.0,-3.0,847.0,,Sunny
2591,887,2015-04-12,953,324,Month 11,-71.0,-5.0,847.0,,Sunny
2592,886,2015-04-11,952,323,Month 11,-69.0,-6.0,847.0,,Sunny
2593,888,2015-04-10,951,323,Month 11,-75.0,-4.0,849.0,,Sunny
2594,885,2015-04-09,950,322,Month 11,-73.0,0.0,850.0,,Sunny
